p__i02001,p__i02003,p__c02003,p__c05049,p__c05050,p__c05051,p__l01001,p__j01001,p__a03024,p__a03026,p__d01001,p__d11001,p__d28001,p__d08001,p__d22001,p__d10001,p__d12001,p__a03032,p__d02001,p__d05001,p__d29001,p__d26058,p__c01002,p__a03002,p__d26007,p__age,p__k02006,p__k02007,p__d14002,p__d14004,p__d14005,p__d14008,p__d14011,p__d25040,p__d25041,p__d25042,p__d25045,p__d25047,p__d25048,p__d25049,p__d25052,p__d25053,p__d25056,p__d25057,p__d25058,p__d25060,p__d25062,p__d25064,p__d25065,p__d25066,p__d25070,p__d25072,p__d25073,p__d25076,p__d25077,p__d25080,p__d25081,p__d25082,p__d25083,p__d25085,p__d23003,p__d23005,p__d23006,p__d23007,p__d23008,p__n01038,p__n01041,p__n01042,p__n01043,p__n01047,p__c01001,p__a03038,p__l01037,p__d26039,p__d26043,pid,is_churned
1.0,1.0,1.0,1,1,2,2,1,1.0,1.0,10.0,1,2.0,1,1,1,2,2.0,6,1,2.0,8.0,5.0,4.0,2.0,5,3.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4.0,4.0,4.0,3.0,4.0,45.0,3.0,,40.0,150.0,104970002,1
1.0,1.0,1.0,2,2,2,1,2,1.0,1.0,17.0,1,2.0,2,2,2,2,1.0,8,1,2.0,,7.0,4.0,3.0,5,2.0,2.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5,5,5,5,5,4,5,5,5,5,5,4,5,5,2,2,2,1,2,1.0,2.0,2.0,2.0,2.0,65.0,24.0,48.0,30.0,30.0,105020001,1
1.0,1.0,1.0,2,1,2,2,2,1.0,1.0,17.0,1,2.0,1,1,1,2,2.0,8,1,1.0,,7.0,4.0,3.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5,5,5,5,5,5,4,5,5,5,4,5,5,5,1,2,1,2,1,2.0,2.0,1.0,1.0,1.0,68.0,2.0,,40.0,40.0,105070001,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,16.0,1,2.0,1,1,2,2,2.0,13,1,2.0,,6.0,4.0,2.0,4,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5,5,5,5,5,5,4,5,5,5,4,5,5,5,1,2,2,2,2,2.0,2.0,1.0,1.0,1.0,58.0,3.0,,40.0,60.0,105080002,1
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,17.0,1,2.0,1,1,2,1,1.0,8,1,2.0,,9.0,4.0,1.0,4,3.0,3.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5,5,5,5,5,5,4,5,5,4,5,5,4,4,2,1,2,1,2,1.0,1.0,1.0,1.0,1.0,80.0,3.0,,120.0,180.0,105080003,1
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,17.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,8.0,4.0,2.0,5,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5,5,5,5,5,4,5,5,4,4,5,5,5,5,1,2,1,2,1,2.0,2.0,1.0,1.0,1.0,75.0,24.0,,40.0,40.0,105100001,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,17.0,1,2.0,1,1,1,1,1.0,8,1,2.0,,7.0,4.0,2.0,4,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5,5,5,5,4,5,4,4,5,5,4,5,4,4,2,3,2,2,2,2.0,3.0,2.0,2.0,2.0,65.0,19.0,,40.0,60.0,105120003,0
1.0,1.0,1.0,2,2,1,2,2,1.0,1.0,17.0,1,2.0,1,1,1,1,1.0,1,1,1.0,,9.0,4.0,2.0,4,2.0,2.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5,5,5,4,4,5,5,5,5,4,4,5,5,5,2,3,2,2,2,2.0,3.0,2.0,2.0,2.0,80.0,22.0,,60.0,60.0,105120004,0
1.0,2.0,1.0,2,2,2,2,1,1.0,2.0,17.0,1,2.0,1,1,2,1,2.0,2,1,2.0,3.0,4.0,3.0,1.0,6,2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5,5,5,5,5,5,5,5,5,5,4,4,3,3,5,4,4,5,5,3.0,4.0,3.0,3.0,4.0,32.0,10.0,,50.0,120.0,105140001,0
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,6,1,2.0,3.0,3.0,3.0,1.0,6,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4,4,4,4,4,4,4,4,2,3,3,3,2,2,5,3,3,4,4,4.0,4.0,3.0,4.0,2.0,24.0,6.0,62.0,40.0,120.0,105140002,0
1.0,1.0,1.0,2,1,1,2,1,1.0,1.0,17.0,1,2.0,1,1,2,1,1.0,6,1,1.0,4.0,8.0,4.0,1.0,3,2.0,2.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3.0,3.0,3.0,2.0,3.0,75.0,7.0,,60.0,180.0,105140003,0
1.0,1.0,1.0,2,1,1,2,1,1.0,1.0,17.0,1,2.0,1,1,2,1,1.0,13,1,1.0,3.0,7.0,4.0,1.0,4,2.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,4,4,3.0,3.0,3.0,4.0,3.0,68.0,38.0,,60.0,120.0,105180001,0
1.0,1.0,1.0,2,1,1,1,1,1.0,2.0,17.0,1,2.0,1,1,2,1,1.0,6,1,1.0,2.0,5.0,3.0,2.0,4,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4,3.0,3.0,3.0,4.0,3.0,42.0,37.0,18.0,30.0,180.0,105180002,0
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,17.0,2,2.0,2,1,2,1,2.0,6,1,2.0,3.0,3.0,3.0,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,5,5,5,4,4,4,4,4,4,4,3,3,2,2,3,4,4,5,5,3.0,3.0,4.0,3.0,2.0,23.0,4.0,76.0,30.0,120.0,105190002,0
1.0,1.0,1.0,1,2,1,1,1,1.0,2.0,17.0,1,2.0,1,1,2,1,1.0,6,1,1.0,3.0,3.0,3.0,1.0,3,2.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3.0,4.0,3.0,2.0,3.0,28.0,6.0,36.0,60.0,180.0,105190004,0
2.0,2.0,1.0,2,2,2,1,1,2.0,2.0,17.0,2,2.0,1,1,2,2,2.0,1,1,2.0,3.0,3.0,3.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4,4,4,4,4,4,4,3,2,3,2,3,2,3,3,4,5,4,4,3.0,3.0,3.0,3.0,2.0,20.0,7.0,51.0,90.0,120.0,105220001,0
2.0,2.0,1.0,2,2,2,1,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,6,1,2.0,3.0,4.0,3.0,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5,5,5,4,5,4,4,4,3,3,3,3,2,3,5,4,4,5,3,4.0,4.0,4.0,3.0,4.0,30.0,45.0,48.0,60.0,180.0,105220002,1
1.0,1.0,1.0,2,2,1,1,1,1.0,1.0,10.0,1,2.0,1,1,2,1,1.0,6,1,2.0,4.0,8.0,4.0,1.0,4,2.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3.0,3.0,5.0,3.0,4.0,70.0,4.0,36.0,30.0,90.0,105220003,0
2.0,2.0,1.0,1,2,2,2,1,1.0,2.0,17.0,2,2.0,1,1,2,2,2.0,1,1,2.0,3.0,4.0,3.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,5,4,4.0,4.0,3.0,5.0,4.0,30.0,41.0,,60.0,120.0,105230001,0
2.0,2.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,1,1,2,2,2.0,6,1,2.0,3.0,4.0,3.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,5,5,4.0,3.0,2.0,2.0,4.0,35.0,22.0,,60.0,120.0,105230002,1
1.0,1.0,1.0,2,1,2,2,1,1.0,1.0,19.0,2,2.0,1,1,2,1,2.0,1,1,1.0,3.0,8.0,4.0,1.0,4,2.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,3.0,4.0,3.0,5.0,5.0,70.0,21.0,,60.0,180.0,105230003,0
2.0,2.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,2,1,2,2,1.0,1,1,2.0,4.0,4.0,3.0,1.0,6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4,4,4,4,4,4,4,4,3,4,3,3,2,3,4,3,4,5,3,4.0,5.0,5.0,3.0,4.0,30.0,45.0,,40.0,120.0,105250001,1
2.0,2.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,6,1,2.0,4.0,3.0,3.0,1.0,6,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,4,4,4,4,3,4,2,2,4,5,3,5,5,4.0,3.0,2.0,2.0,4.0,23.0,16.0,,30.0,120.0,105250002,1
1.0,1.0,1.0,1,1,1,1,1,1.0,2.0,2.0,1,2.0,1,1,2,1,1.0,13,1,1.0,4.0,5.0,3.0,1.0,3,2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,5,5,4.0,5.0,4.0,4.0,4.0,48.0,38.0,9.0,90.0,180.0,105250003,0
1.0,1.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,1,1,2.0,3.0,3.0,3.0,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5,5,5,5,5,5,5,4,4,4,4,4,2,3,3,4,4,5,5,4.0,2.0,4.0,3.0,3.0,25.0,42.0,,30.0,90.0,105260001,1
1.0,1.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,6,1,2.0,3.0,3.0,3.0,1.0,6,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,5,5,5,5,5,4,4,3,3,3,3,3,2,2,5,4,4,4,5,4.0,3.0,4.0,2.0,4.0,25.0,37.0,,60.0,120.0,105260002,1
1.0,1.0,1.0,2,1,1,1,1,1.0,1.0,17.0,1,2.0,1,1,1,1,1.0,13,1,1.0,3.0,8.0,3.0,1.0,3,2.0,2.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4.0,4.0,3.0,4.0,5.0,70.0,27.0,36.0,60.0,180.0,105260003,0
1.0,1.0,1.0,2,2,2,2,1,1.0,1.0,17.0,2,2.0,1,1,2,1,1.0,1,1,2.0,4.0,7.0,4.0,1.0,6,2.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,4,4,5,3,4.0,3.0,4.0,4.0,4.0,67.0,45.0,,40.0,120.0,105270001,1
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,17.0,1,2.0,1,1,2,1,1.0,6,1,2.0,4.0,4.0,3.0,1.0,6,2.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5,5,5,5,5,5,5,4,4,4,3,5,3,4,5,4,3,4,4,3.0,3.0,4.0,4.0,2.0,34.0,38.0,64.0,60.0,150.0,105270002,1
1.0,1.0,1.0,1,1,2,2,1,1.0,2.0,17.0,1,2.0,1,1,2,1,2.0,1,1,2.0,3.0,5.0,4.0,1.0,4,3.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,3.0,4.0,4.0,4.0,4.0,45.0,34.0,,50.0,120.0,105290002,0
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,17.0,1,2.0,2,1,2,2,2.0,1,1,2.0,2.0,4.0,3.0,1.0,7,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4,4,4,4,4,4,4,3,2,4,2,3,2,3,3,3,5,4,4,4.0,5.0,4.0,4.0,4.0,30.0,43.0,72.0,60.0,120.0,105320001,1
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,17.0,1,2.0,1,1,2,1,2.0,6,1,2.0,3.0,4.0,4.0,1.0,4,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,5,4,3,3.0,3.0,2.0,2.0,3.0,35.0,22.0,70.0,40.0,120.0,105330001,1
1.0,1.0,1.0,2,2,2,1,1,1.0,2.0,19.0,1,2.0,1,1,2,1,2.0,1,1,2.0,3.0,5.0,3.0,2.0,4,3.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,2.0,2.0,3.0,2.0,2.0,42.0,20.0,72.0,30.0,90.0,105330002,1
,,1.0,1,2,1,2,2,1.0,2.0,3.0,2,2.0,2,2,2,2,2.0,9,2,2.0,,4.0,4.0,3.0,2,3.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,4.0,4.0,4.0,4.0,4.0,30.0,19.0,,20.0,60.0,105440003,0
2.0,1.0,1.0,1,1,1,2,1,1.0,1.0,3.0,1,1.0,1,1,2,1,2.0,9,1,1.0,,5.0,4.0,1.0,3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,4.0,4.0,5.0,4.0,4.0,40.0,16.0,,40.0,60.0,105450003,1
2.0,2.0,1.0,2,1,2,2,2,1.0,2.0,24.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,5.0,4.0,1.0,6,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4,4,4,4,2,2,4,4,4,4,2,2,2,2,4,3,4,3,3,2.0,2.0,1.0,2.0,2.0,40.0,28.0,,60.0,60.0,105460001,1
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,17.0,1,2.0,2,1,2,2,2.0,1,1,2.0,,6.0,3.0,3.0,5,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,5,4,5,4,4,4,4,4,5,4,4,4,5,5,5,5,5,4.0,4.0,4.0,3.0,4.0,55.0,34.0,,20.0,20.0,105470001,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,13.0,2,2.0,1,1,2,2,2.0,1,1,2.0,,5.0,3.0,3.0,5,3.0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,49.0,47.0,,120.0,120.0,105470002,0
2.0,2.0,1.0,1,2,1,2,2,1.0,2.0,16.0,1,2.0,2,1,2,2,2.0,13,2,2.0,,4.0,3.0,4.0,2,3.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,30.0,28.0,,30.0,30.0,105470003,0
1.0,1.0,1.0,2,1,1,1,1,1.0,1.0,9.0,1,2.0,1,1,2,2,2.0,6,1,1.0,,6.0,4.0,2.0,3,4.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4.0,4.0,4.0,4.0,4.0,55.0,24.0,29.0,30.0,40.0,105510003,0
1.0,1.0,1.0,2,1,1,2,1,1.0,1.0,9.0,1,2.0,1,1,1,1,1.0,13,1,1.0,,6.0,4.0,3.0,4,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5.0,5.0,5.0,5.0,5.0,50.0,24.0,,30.0,120.0,105540001,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,18.0,1,2.0,1,1,1,1,2.0,13,1,2.0,,6.0,4.0,3.0,4,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5.0,4.0,5.0,4.0,4.0,55.0,30.0,,20.0,60.0,105540002,0
1.0,2.0,1.0,2,1,1,2,1,1.0,1.0,24.0,1,2.0,1,1,2,1,2.0,1,1,2.0,,7.0,4.0,2.0,4,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,65.0,36.0,,120.0,90.0,105570001,0
1.0,1.0,1.0,2,1,1,2,1,1.0,1.0,24.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,6.0,4.0,2.0,4,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4.0,4.0,5.0,4.0,4.0,58.0,27.0,,20.0,60.0,105570002,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,8.0,1,2.0,1,1,2,2,2.0,6,1,2.0,,6.0,4.0,5.0,5,3.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,3,5,5,5,3.0,4.0,4.0,4.0,4.0,55.0,29.0,,30.0,60.0,105590002,0
1.0,2.0,1.0,1,2,2,1,1,1.0,2.0,16.0,1,2.0,1,1,2,1,2.0,13,1,2.0,,4.0,3.0,2.0,2,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,5,3,3,5.0,5.0,5.0,5.0,5.0,35.0,36.0,4.0,30.0,60.0,105590003,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,4.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,6.0,4.0,4.0,5,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,55.0,7.0,,20.0,20.0,105620001,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,9.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,6.0,4.0,4.0,5,3.0,3.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,5,5,4,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,4.0,4.0,4.0,4.0,4.0,50.0,39.0,,20.0,90.0,105620002,0
1.0,1.0,1.0,2,1,1,2,2,1.0,1.0,24.0,1,2.0,1,1,2,1,2.0,9,1,2.0,,6.0,4.0,2.0,5,3.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,5,4,3.0,4.0,4.0,4.0,4.0,50.0,41.0,,20.0,60.0,105630001,0
1.0,1.0,1.0,2,1,2,2,2,1.0,2.0,11.0,1,2.0,1,1,2,2,2.0,2,1,2.0,,6.0,4.0,2.0,5,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3,4,3,3,2,3,4,3,3,2,3,3,2,3,4,3,3,3,3,3.0,3.0,2.0,3.0,3.0,50.0,12.0,,60.0,90.0,106160002,1
1.0,1.0,1.0,1,2,1,2,2,1.0,2.0,16.0,1,2.0,1,1,2,2,1.0,4,1,1.0,,6.0,4.0,3.0,3,3.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4,4,4,3,4,4,3,3,4,3,3,4,3,3,3,3,4,4,4,3.0,3.0,4.0,3.0,3.0,50.0,20.0,,60.0,90.0,106160003,0
1.0,1.0,1.0,1,2,1,2,2,2.0,2.0,17.0,1,2.0,1,1,2,1,1.0,4,1,1.0,,5.0,4.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4,4,3,3,4,3,3,4,3,2,3,3,3,3,4,4,5,3,4,3.0,4.0,3.0,4.0,3.0,40.0,17.0,,60.0,120.0,106160004,0
1.0,1.0,1.0,2,1,2,2,1,1.0,2.0,16.0,2,2.0,1,1,2,2,2.0,6,1,2.0,,6.0,4.0,2.0,6,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4,4,4,5,4,4,4,4,3,4,4,3,4,4,5,4,3,4,3,3.0,4.0,3.0,3.0,4.0,50.0,17.0,,60.0,120.0,106240001,1
2.0,2.0,1.0,2,2,2,2,2,2.0,2.0,19.0,2,2.0,2,1,2,2,1.0,6,2,2.0,,6.0,3.0,5.0,7,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,2,1,3,2,1,1,2,3,2,2,2,1,4,4,3,5,4,4.0,3.0,4.0,3.0,3.0,50.0,12.0,,120.0,120.0,106260001,0
2.0,2.0,2.0,2,2,2,2,1,2.0,2.0,16.0,2,2.0,2,1,2,2,1.0,6,2,2.0,,7.0,3.0,5.0,7,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3,2,2,2,3,2,2,2,1,2,2,3,2,4,3,3,2,3,2.0,3.0,2.0,2.0,2.0,60.0,14.0,,120.0,180.0,106260002,1
2.0,2.0,1.0,2,2,2,2,2,1.0,2.0,11.0,1,2.0,1,1,2,2,2.0,1,1,2.0,,7.0,3.0,4.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,4,5,4,3,4,4,4,3,3,3,3,1,1,1,2,4,3,3,4,4.0,3.0,3.0,4.0,4.0,60.0,46.0,,60.0,120.0,106360001,0
